Temperatura_[°C],Humedad_relativa_[%],Precipitación_[mm],Velocidad_viento_[km/h],FWI,Riesgo
13.473,82.0,0.0,9.9571085,14.183081851959228,Bajo
13.823,78.0,0.0,10.182337,14.816928901672362,Bajo
14.523,74.0,0.0,13.722565,17.602435653686523,Moderado
15.323,65.0,0.0,20.265795,22.91667581939697,Moderado
15.823,63.0,0.0,23.358423,25.16832855987549,Alto
16.123001,64.0,0.0,23.565569,25.1981304397583,Alto
16.073,68.0,0.0,22.366402,23.951466674804685,Moderado
18.073,66.0,0.0,27.105392,27.335376739501957,Alto
18.523,63.0,0.1,32.978832,31.49347200012207,Alto
17.373001,69.0,0.7,34.61995,26.787151428222657,Alto
15.523,78.0,1.8,33.84766,25.138997070312502,Alto
13.823,62.0,0.4,37.330803,29.188541076660158,Alto
13.573,51.0,0.0,40.480392,37.50287673950196,Muy alto
14.073,50.0,0.0,44.832645,40.447727645874025,Muy alto
12.973,48.0,0.0,44.211166,40.23069512939453,Muy alto
11.573,50.0,0.0,44.12754,39.87364013671875,Muy alto
10.422999,52.0,0.0,42.877796,38.777604705810546,Muy alto
9.123,58.0,0.0,39.562344,35.87205328369141,Muy alto
8.023,61.0,0.0,36.258274,33.337432495117184,Muy alto
6.773,69.0,0.0,35.010807,31.530063720703126,Alto
5.9230003,72.0,0.0,31.328272,28.763711097717284,Alto
5.323,74.0,0.0,28.460497,26.65206400299072,Alto
4.873,74.0,0.0,27.595823,26.073614204406738,Alto
4.523,75.0,0.0,26.6327,25.31856276702881,Alto
4.523,76.0,0.0,28.054604,26.116268692016604,Alto
4.4729996,77.0,0.0,26.987997,25.30897408294678,Alto
4.7229996,75.0,0.0,27.238941,25.71858210754395,Alto
4.7229996,74.0,0.0,27.086262,25.73825654602051,Alto
4.823,72.0,0.0,25.683926,25.07595210266113,Alto
5.573,69.0,0.0,25.364037,25.25994354248047,Alto
6.773,64.0,0.0,29.738703,28.724828575134275,Alto
8.123,57.0,0.0,29.339449,29.358509117126466,Alto
8.922999,56.0,0.0,26.576681,27.735686622619628,Alto
9.723,53.0,0.0,28.73242,29.51638243865967,Alto
10.223,55.0,0.0,27.231804,28.33798568725586,Alto
11.422999,52.0,0.0,26.795223,28.468427734375,Alto
10.973,61.0,0.2,31.682043,25.531939720153808,Alto
11.672999,58.0,0.7,34.636787,27.822395065307617,Alto
11.773,60.0,0.5,35.71265,28.28405078125,Alto
12.523,56.0,0.2,38.440853,30.549013397216797,Alto
11.573,64.0,0.2,36.402744,28.246871322631833,Alto
11.172999,68.0,0.1,30.141266,28.723279190063476,Alto
10.573,73.0,0.2,27.21038,21.21698907470703,Moderado
10.773,67.0,0.1,23.933907,24.824539810180664,Alto
9.723,72.0,0.0,18.03237,20.383550010681155,Moderado
8.873,76.0,0.0,13.891522,17.20404443740845,Moderado
8.173,79.0,0.0,12.88981,16.17134140396118,Moderado
7.823,81.0,0.0,13.281023,16.17048282623291,Moderado
7.873,82.0,0.0,14.021525,16.53176635360718,Moderado
8.723,77.0,0.0,18.35647,19.954270729064945,Moderado
8.672999,75.0,0.0,18.998316,20.60121935272217,Moderado
8.473,76.0,0.0,17.873556,19.749274131774904,Moderado
8.523,77.0,0.0,15.617529,18.18079261016846,Moderado
8.873,80.0,0.2,18.25026,14.539071060180664,Bajo
9.773,74.0,0.0,19.803272,21.29041131591797,Moderado
10.672999,62.0,0.0,23.532547,25.151264236450196,Alto
11.523,53.0,0.0,25.49908,27.520511932373047,Alto
12.123,50.0,0.0,31.883888,32.01512803649902,Muy alto
12.573,50.0,0.0,32.553635,32.46804470825195,Muy alto
12.672999,51.0,0.0,34.08042,33.338095382690426,Muy alto
12.973,50.0,0.0,34.76377,33.9105725402832,Muy alto
14.023,46.0,0.0,37.379375,36.11742178344727,Muy alto
13.623,48.0,0.0,36.927643,35.57130598449707,Muy alto
13.123,53.0,0.0,34.77868,33.573373214721684,Muy alto
12.323,59.0,0.1,29.414444,29.372405914306643,Alto
11.422999,65.0,0.2,24.464113,20.433192893981932,Moderado
10.672999,69.0,0.3,23.904108,19.56454955291748,Moderado
10.672999,66.0,0.1,26.459387,26.564149085998537,Alto
9.672999,75.0,0.3,23.993399,18.866052711486816,Moderado
9.123,69.0,0.1,21.42227,22.89184577178955,Moderado
8.073,67.0,0.0,20.037485,22.18564441680908,Moderado
7.1730003,69.0,0.0,19.586117,21.615763229370117,Moderado
6.6730003,70.0,0.0,18.35647,20.681870765686035,Moderado
5.773,80.0,0.0,15.111424,17.368861331939698,Moderado
5.9230003,79.0,0.0,15.893093,17.997455978393553,Moderado
5.623,77.0,0.0,17.106628,19.000572708129884,Moderado
5.273,71.0,0.0,17.414476,19.8900267868042,Moderado
5.6730003,68.0,0.0,17.651016,20.415558471679688,Moderado
6.823,60.0,0.0,23.97989,25.490553688049317,Alto
8.323,50.0,0.0,25.364037,27.63394354248047,Alto
8.773,50.0,0.1,25.6233,27.822509544372558,Alto
9.773,48.0,0.2,26.302181,23.543708709716796,Moderado
10.473,45.0,0.3,27.0,24.38070397949219,Alto
10.922999,43.0,0.3,27.722336,25.10348823547363,Alto
11.323,41.0,0.3,28.08923,25.594967849731447,Alto
11.473,40.0,0.2,30.413074,27.21672395324707,Alto
11.223,40.0,0.2,30.37683,27.181381950378416,Alto
10.873,41.0,0.1,30.37683,32.04658197784424,Muy alto
10.023,44.0,0.1,29.627363,31.169125892639162,Alto
9.373,45.0,0.0,27.804028,29.845697753906247,Alto
8.422999,47.0,0.0,26.67889,28.83950927734375,Alto
7.1730003,55.0,0.0,27.362366,28.275667541503903,Alto
5.9729996,60.0,0.0,24.842607,26.005343208312986,Alto
5.2229996,66.0,0.0,23.444265,24.360810874938966,Alto
4.7229996,68.0,0.0,21.647945,22.943980819702148,Moderado
4.273,71.0,0.0,20.364674,21.741953796386717,Moderado
3.923,73.0,0.0,18.861387,20.521037395477293,Moderado
3.823,79.0,0.0,17.447933,18.89797297668457,Moderado
3.723,81.0,0.0,16.854767,18.275173851013182,Moderado
3.723,82.0,0.0,16.055353,17.64235144042969,Moderado
3.823,82.0,0.0,16.62249,18.01238751220703,Moderado
4.873,77.0,0.0,19.416653,20.45222833251953,Moderado
6.323,66.0,0.0,24.490587,25.08744217681885,Alto
7.9230003,58.0,0.0,25.562534,26.798576126098634,Alto
8.973,54.0,0.0,25.922499,27.552793144226076,Alto
9.672999,53.0,0.0,26.459389,28.050150314331056,Alto
10.123,58.0,0.0,27.609911,28.222686668395998,Alto
10.273,62.0,0.2,30.173496,24.408835571289067,Alto
10.922999,63.0,0.2,34.619946,27.185548889160156,Alto
11.573,61.0,0.2,37.916393,29.5756612701416,Alto
11.973,57.0,0.2,36.7588,29.321371505737304,Alto
11.323,64.0,0.4,37.226505,28.765373397827148,Alto
11.273,63.0,0.1,37.226505,33.880973388671876,Muy alto
10.523,68.0,0.3,35.452232,27.11234162902832,Alto
9.873,72.0,0.2,34.139313,25.76362141418457,Alto
9.823,72.0,0.1,34.51685,31.004355087280274,Alto
9.223,76.0,0.1,33.033802,29.54847248840332,Alto
9.073,78.0,0.1,31.559086,28.355555282592775,Alto
8.973,82.0,0.3,29.96662,21.85320693206787,Moderado
8.723,85.0,0.4,25.420181,18.559300720214843,Moderado
8.773,85.0,0.6,24.933735,18.248429260253904,Moderado
8.623,83.0,0.3,23.749088,17.71431686401367,Moderado
8.373,75.0,0.0,28.467329,26.684863899230958,Alto
8.023,74.0,0.0,27.534704,26.18545349884033,Alto
7.9230003,77.0,0.0,24.64094,23.963069190979002,Moderado
8.523,74.0,0.0,24.18707,24.053577613830566,Alto
9.773,71.0,0.0,32.335934,29.715445281982422,Alto
10.672999,66.0,0.0,31.63087,29.89458477783203,Alto
12.023,61.0,0.0,36.44722,33.651113571166995,Muy alto
13.223,57.0,0.0,35.346058,33.47156526184082,Muy alto
13.672999,52.0,0.0,36.361782,34.73729162597656,Muy alto
12.672999,55.0,0.0,37.330803,34.959341049194336,Muy alto
12.573,54.0,0.0,36.764088,34.70757646179199,Muy alto
13.922999,48.0,0.0,39.30435,37.11630653381348,Muy alto
14.023,46.0,0.0,43.893436,40.312477050781254,Muy alto
14.623,46.0,0.0,41.849903,39.02524160766602,Muy alto
13.873,48.0,0.0,41.66368,38.633314590454106,Muy alto
12.922999,51.0,0.0,39.254856,36.68243130493164,Muy alto
11.623,60.0,0.0,40.377815,36.28121702575683,Muy alto
10.523,61.0,0.0,40.456375,36.16100956726075,Muy alto
9.273,65.0,0.0,35.690872,32.56002568054199,Muy alto
8.672999,63.0,0.0,38.445908,34.54146846008301,Muy alto
8.373,66.0,0.0,36.17955,32.7135343170166,Muy alto
8.173,64.0,0.0,34.589985,31.91625428771973,Alto
8.173,66.0,0.0,37.10795,33.301822723388675,Muy alto
8.573,67.0,0.0,33.190357,30.680094039916995,Alto
8.573,68.0,0.0,32.76791,30.290038040161132,Alto
8.573,68.0,0.0,32.76198,30.28621792602539,Alto
8.573,71.0,0.0,29.660152,27.934642166137696,Alto
9.023,69.0,0.0,29.68636,28.20911944580078,Alto
9.973,67.0,0.0,31.722921,29.802265342712403,Alto
11.323,63.0,0.0,32.789658,31.02604348754883,Alto
11.973,63.0,0.0,36.735878,33.59860940551758,Muy alto
12.373,64.0,0.0,38.546906,34.66611116027832,Muy alto
12.223,66.0,0.0,38.535137,34.41533232116699,Muy alto
13.373,60.0,0.0,40.39867,36.37864761352539,Muy alto
13.323,60.0,0.0,37.550602,34.542091659545896,Muy alto
13.573,58.0,0.1,41.982853,37.64446128845215,Muy alto
13.323,62.0,0.1,43.583797,38.19146955871582,Muy alto
13.823,60.0,0.0,42.158443,37.5335415802002,Muy alto
13.473,59.0,0.0,41.425034,37.16242559814453,Muy alto
12.523,64.0,0.0,40.68637,36.0511268157959,Muy alto
11.273,70.0,0.0,40.018333,34.85291072082519,Muy alto
11.273,69.0,0.0,38.202427,33.80146691894531,Muy alto
10.573,71.0,0.0,37.44692,33.04531950378418,Muy alto
10.123,71.0,0.0,38.535137,33.72453234863281,Muy alto
10.073,73.0,0.0,35.64727,31.626346008300782,Alto
10.073,73.0,0.0,33.841915,30.463697341918948,Alto
10.073,73.0,0.0,33.857227,30.473558395385744,Alto
10.023,74.0,0.0,35.64727,31.50594599914551,Alto
9.823,74.0,0.0,33.87062,30.352183746337893,Alto
9.773,73.0,0.0,34.217045,30.690880859375,Alto
9.573,74.0,0.0,31.731092,28.962327537536623,Alto
10.073,74.0,0.0,30.453527,28.16357567596436,Alto
10.823,70.0,0.0,32.561596,30.029171768188476,Alto
11.672999,63.0,0.0,38.16,34.50134387207031,Muy alto
12.573,57.0,0.0,38.939953,35.75483363342285,Muy alto
13.473,53.0,0.0,41.19759,37.72395185852051,Muy alto
14.223,48.0,0.0,40.991024,38.21692344665527,Muy alto
14.172999,51.0,0.0,40.908737,37.807530715942384,Muy alto
14.922999,47.0,0.0,39.4163,37.354402282714844,Muy alto
14.623,47.0,0.0,37.226505,35.92977340698242,Muy alto
14.873,46.0,0.0,36.516495,35.602526626586915,Muy alto
14.123,50.0,0.0,36.997772,35.404469314575195,Muy alto
14.123,49.0,0.0,35.39186,34.48826246643067,Muy alto
13.273,51.0,0.0,34.569374,33.68178089904785,Muy alto
12.223,56.0,0.0,31.845251,31.28704567718506,Alto
11.223,60.0,0.0,31.487139,30.536421333312987,Alto
9.873,68.0,0.0,28.449112,27.571132095336914,Alto
9.123,73.0,0.0,25.651104,25.143214965820313,Alto
8.773,75.0,0.0,25.099514,24.535191009521483,Alto
8.523,75.0,0.0,23.623243,23.57247269439697,Moderado
8.323,78.0,0.0,23.828083,23.340789474487305,Moderado
7.823,79.0,0.0,19.134262,20.17596878051758,Moderado
7.4230003,80.0,0.0,15.517629,17.709656879425047,Moderado
6.9729996,81.0,0.0,13.004921,15.95187307739258,Moderado
6.773,82.0,0.0,11.542478,14.88245956802368,Bajo
7.573,79.0,0.0,11.885453,15.495735874176026,Moderado
9.273,71.0,0.0,14.512064,18.212873191833495,Moderado
10.873,64.0,0.0,14.707222,19.24135496520996,Moderado
12.323,57.0,0.0,13.979872,19.66854140472412,Moderado
13.973,50.0,0.0,12.031756,19.319155101776122,Moderado
15.672999,43.0,0.0,6.9527545,16.955877866744995,Moderado
17.373001,37.0,0.0,1.5273507,14.251517880439758,Bajo
18.023,34.0,0.0,2.4149535,15.208334069252015,Moderado
18.173,32.0,0.0,5.3517847,17.342853366851806,Moderado
18.223001,32.0,0.0,9.220499,19.83670545196533,Moderado
16.773,38.0,0.0,19.862083,25.912285766601563,Alto
16.223,39.0,0.0,21.892027,27.075169303894043,Alto
15.773,40.0,0.0,22.545315,27.356286712646487,Alto
14.672999,44.0,0.0,20.746122,25.67280677032471,Alto
13.422999,48.0,0.0,18.075441,23.420888206481933,Moderado
11.623,58.0,0.0,14.565548,19.89411688232422,Moderado
10.422999,67.0,0.0,10.315115,16.03723801422119,Moderado
9.473,74.0,0.0,9.028754,14.33722170639038,Bajo
8.623,81.0,0.0,8.707238,13.263365406036378,Bajo
7.9230003,87.0,0.0,7.2359104,11.574230323791504,Bajo
7.2229996,91.0,0.0,6.2145634,10.410882789611817,Bajo
7.073,94.0,0.0,6.5693827,10.278186435699464,Bajo
7.023,95.0,0.0,5.8603754,9.701185749053955,Bajo
6.873,96.0,0.0,5.154415,9.121347351074219,Bajo
7.7229996,91.0,0.0,5.95906,10.27033874320984,Bajo
8.873,83.0,0.0,6.8399997,11.83686379814148,Bajo
9.773,77.0,0.0,7.628263,13.09570535850525,Bajo
11.573,68.0,0.0,7.289445,14.0259065284729,Bajo
13.573,60.0,0.0,8.404285,15.783863815307617,Moderado
15.823,51.0,0.0,7.5685663,16.415660709381104,Moderado
15.973,50.0,0.0,9.0645685,17.504286106109618,Moderado
16.723001,46.0,0.0,11.525623,19.597205490112305,Moderado
16.823,46.0,0.1,13.556282,20.909749633789062,Moderado
16.473001,50.0,0.1,13.493999,20.38083912277222,Moderado
16.623001,50.0,0.0,14.830076,21.248473136901854,Moderado
15.773,57.0,0.1,14.05845,19.884745624542237,Moderado
15.823,57.0,0.0,11.212135,18.054119140624998,Moderado
15.323,59.0,0.0,11.367109,17.893922386169436,Moderado
13.773,74.0,0.1,9.9571085,15.141481861114501,Moderado
12.672999,82.0,0.1,8.587338,13.26254993057251,Bajo
11.723,91.0,0.2,7.7043357,6.586296163558961,Bajo
11.172999,95.0,0.3,7.628263,6.038905340194702,Bajo
10.973,96.0,0.2,8.707238,6.606165378570557,Bajo
10.723,96.0,0.1,9.0645685,11.82428610610962,Bajo
10.823,95.0,0.2,9.3876505,7.155150913238525,Bajo
10.773,96.0,0.4,10.1376915,7.517777313232422,Bajo
10.723,96.0,1.0,11.304229,8.26662731552124,Bajo
10.623,96.0,1.9,12.7279215,9.178685443878173,Bajo
10.573,96.0,2.5,11.966953,8.686221908569335,Bajo
10.672999,95.0,2.2,12.57426,9.200127254486084,Bajo
11.073,95.0,0.4,13.450708,9.783760200500488,Bajo
11.373,94.0,0.3,14.587776,10.648431869506837,Bajo
11.723,93.0,0.7,15.937878,11.652697189331056,Bajo
12.373,91.0,0.7,17.533146,12.94724996948242,Bajo
12.973,89.0,0.7,18.792551,14.02310684967041,Bajo
13.573,87.0,0.6,19.652176,14.841505279541018,Bajo
14.623,80.0,0.0,20.880001,21.50862469482422,Moderado
14.672999,80.0,0.0,20.12461,21.02455339050293,Moderado
15.323,77.0,0.0,17.902534,19.978736206054688,Moderado
15.873,74.0,0.0,18.25026,20.583071060180664,Moderado
15.473,74.0,0.0,20.774214,22.189297660827634,Moderado
14.172999,80.0,0.0,21.120682,21.642023025512696,Moderado
14.023,84.0,0.0,21.758419,21.57352584838867,Moderado
12.922999,92.0,1.2,17.49615,12.831823966979982,Bajo
12.623,95.0,2.1,18.089775,12.845719161987304,Bajo
12.323,95.0,0.8,20.268991,14.234734504699707,Bajo
12.223,96.0,1.2,12.738099,9.262039798736572,Bajo
12.623,96.0,0.6,9.028754,6.892421733856201,Bajo
12.323,99.0,0.0,6.130579,9.657596870422363,Bajo
12.273,93.0,0.0,12.7279215,14.611885425567626,Bajo
11.723,85.0,0.0,18.72346,19.39061173248291,Moderado
11.073,86.0,0.6,14.154915,11.29926916503906,Bajo
10.823,87.0,0.2,3.2599385,4.1529043779373165,Bajo
11.523,84.0,0.0,11.592894,14.906927467346192,Bajo
13.373,59.0,0.0,21.38897,24.254400314331054,Alto
13.873,52.0,0.0,24.448214,27.074553550720218,Alto
14.873,48.0,0.0,25.284714,28.133259658813476,Alto
15.422999,43.0,0.0,28.01531,30.50816379547119,Alto
15.973,39.0,0.1,29.162222,31.74517488861084,Alto
15.623,42.0,0.3,31.575506,27.928530006408693,Alto
15.873,42.0,0.1,34.614334,34.89753517150879,Muy alto
15.223,45.0,0.0,34.97192,34.74262046813965,Muy alto
14.623,48.0,0.1,32.241615,32.60150425720215,Muy alto
13.873,51.0,0.0,30.302078,30.96244239807129,Alto
12.973,54.0,0.1,30.652895,30.791168342590332,Alto
11.723,57.0,0.0,29.175552,29.425759704589844,Alto
10.773,60.0,0.0,26.459389,27.2769503326416,Alto
9.873,63.0,0.0,24.248613,25.456011009216308,Alto
9.123,66.0,0.0,22.59699,24.00236594390869,Alto
8.573,69.0,0.0,20.46941,22.25180400085449,Moderado
8.273,70.0,0.0,19.813087,21.696732315063475,Moderado
8.123,70.0,0.0,19.164717,21.271981575012205,Moderado
7.823,81.0,0.1,17.174677,18.677995918273925,Moderado
8.073,81.0,0.0,18.58451,19.597928955078125,Moderado
7.9729996,81.0,0.0,18.278645,19.39615107727051,Moderado
7.823,83.0,0.0,17.49615,18.649023994445802,Moderado
8.523,78.0,0.0,22.104116,22.240154975891116,Moderado
9.172999,75.0,0.1,27.162708,25.883088104248046,Alto
8.922999,75.0,0.3,25.630886,19.884594604492186,Moderado
8.873,79.0,1.3,27.748037,20.773640052795407,Moderado
9.323,76.0,1.5,30.009838,22.605839736938478,Moderado
10.073,71.0,0.9,34.07091,25.847170944213868,Alto
10.773,66.0,0.4,35.705395,27.523378204345704,Alto
11.172999,62.0,0.0,36.0072,33.20893969726563,Muy alto
12.823,56.0,0.0,37.883907,35.204740310668946,Muy alto
12.773,55.0,0.0,37.330803,34.96414106750488,Muy alto
12.873,54.0,0.0,35.63818,33.996891784667966,Muy alto
12.422999,56.0,0.0,33.55733,32.39922518920899,Muy alto
11.623,60.0,0.0,31.569351,30.608566177368164,Alto
10.773,63.0,0.0,30.811037,29.72541185760498,Alto
10.073,67.0,0.0,28.30983,27.60903433227539,Alto
9.223,71.0,0.0,26.009842,25.61504217529297,Alto
8.873,72.0,0.0,25.2924,25.018209838867186,Alto
8.573,74.0,0.0,24.546085,24.287182968139646,Alto
8.273,74.0,0.0,23.14103,23.3679268951416,Moderado
8.023,75.0,0.0,22.461807,22.80050785827637,Moderado
7.773,75.0,0.0,20.5484,21.556274154663086,Moderado
7.573,77.0,0.0,19.44,20.596864341735838,Moderado
7.623,78.0,0.0,18.72346,20.01981175994873,Moderado
7.873,78.0,0.0,19.443333,20.495410247802738,Moderado
8.672999,76.0,0.0,21.96295,22.39244361114502,Moderado
10.023,71.0,0.0,24.490587,24.675042167663577,Alto
11.422999,65.0,0.0,27.086262,27.121856536865234,Alto
12.773,58.0,0.0,28.30983,28.800634323120114,Alto
13.623,54.0,0.0,28.054604,29.14906871032715,Alto
14.373,49.0,0.0,26.987997,29.088174110412602,Alto
14.523,46.0,0.0,28.467329,30.40206388092041,Alto
14.573,45.0,0.0,27.416782,29.845911849975582,Alto
15.672999,38.0,0.0,26.124195,29.892285614013673,Alto
15.873,41.0,0.0,22.608458,27.283750679016112,Alto
15.973,42.0,0.0,21.288757,26.32066369628906,Alto
15.623,44.0,0.0,21.485697,26.194692741394043,Alto
14.623,50.0,0.0,17.873554,23.112472930908204,Moderado
13.723,56.0,0.0,13.891522,19.79684440994263,Moderado
13.422999,60.0,0.0,10.00256,16.805952392578124,Moderado
12.573,67.0,0.0,4.8433046,12.616592182159424,Bajo
11.873,72.0,0.0,4.73506,11.92328278541565,Bajo
11.723,73.0,0.0,6.489992,12.928258918762207,Bajo
11.623,74.0,0.0,7.5942073,13.516573499679566,Bajo
11.873,72.0,0.0,6.638072,13.148822383880615,Bajo
11.273,78.0,0.1,3.0758414,10.117945867538452,Bajo
10.873,81.0,0.1,3.6179552,10.093867160797119,Bajo
10.123,86.0,0.0,4.379589,9.958359375,Bajo
10.073,86.0,0.0,5.154415,10.454947341918945,Bajo
10.172999,87.0,0.5,6.4096174,6.150097591400146,Bajo
10.422999,87.0,0.3,7.628263,6.946905340194703,Bajo
10.873,88.0,0.3,7.24486,6.603593957901001,Bajo
11.773,86.0,0.0,7.9526596,12.338616775512694,Bajo
14.223,76.0,0.0,6.12,12.455983905792237,Bajo
15.873,67.0,0.0,12.313894,17.58605191802979,Moderado
18.373001,56.0,0.0,18.844202,23.209570167541507,Moderado
19.173,49.0,0.0,25.567604,28.40384103393555,Alto
19.973001,46.0,0.0,23.023117,27.15759146118164,Alto
19.273,47.0,0.0,23.110205,27.062075859069825,Alto
18.023,49.0,0.0,22.45315,26.34293250274658,Alto
16.723001,56.0,0.0,18.0036,22.589021934509276,Moderado
15.172999,62.0,0.1,16.79314,21.027086395263673,Moderado
13.273,75.0,0.4,15.39184,13.499448936462402,Bajo
12.223,86.0,1.0,11.177405,9.43695302963257,Bajo
11.623,90.0,0.8,12.313893,9.668051303863525,Bajo
11.223,77.0,0.1,18.359999,20.076543144226072,Moderado
10.422999,74.0,0.0,21.746504,22.57305243682861,Moderado
9.623,72.0,0.0,24.905132,24.804809204101563,Alto
8.723,73.0,0.0,24.693481,24.507306030273437,Alto
7.773,72.0,0.0,19.813087,21.436732315063477,Moderado
6.823,75.0,0.0,17.015474,19.23546945953369,Moderado
5.9729996,81.0,0.0,12.496719,15.576591247558593,Moderado
5.123,85.0,0.0,11.269782,14.273643657684326,Bajo
5.6730003,83.0,0.0,10.464797,14.017633296966553,Bajo
7.4729996,77.0,0.0,12.10157,15.866115142822267,Moderado
8.973,69.0,0.0,23.051247,23.933706817626955,Moderado
9.523,65.0,0.0,23.749088,24.881516845703125,Alto
9.873,66.0,0.0,23.469128,24.600022216796877,Alto
11.323,58.0,0.1,25.501621,26.922548080444336,Alto
12.073,60.0,0.1,28.277763,28.51038360595703,Alto
12.473,58.0,0.3,31.353085,25.746090438842774,Alto
13.073,54.0,0.1,33.88019,32.8743475189209,Muy alto
12.873,54.0,0.3,33.97187,27.923788558959963,Alto
12.273,54.0,0.3,32.998474,27.26812132263184,Alto
12.123,50.0,0.0,33.887836,33.30567068481446,Muy alto
11.422999,49.0,0.0,32.791634,32.68411601257324,Muy alto
10.623,52.0,0.0,30.978832,31.124271972656246,Alto
9.672999,53.0,0.0,30.239998,30.484862594604493,Alto
8.473,59.0,0.0,26.319422,27.19441159820557,Alto
7.823,63.0,0.0,22.380884,24.15479340362549,Alto
7.273,67.0,0.0,19.137648,21.567749061584472,Moderado
6.873,76.0,0.0,15.778518,18.32326942062378,Moderado
7.273,80.0,0.0,18.671474,19.733533538818357,Moderado
8.023,77.0,0.0,22.065973,22.30959078216553,Moderado
8.273,79.0,0.0,24.640942,23.743870391845704,Moderado
8.323,78.0,0.0,23.598541,23.1929645690918,Moderado
8.473,77.0,0.1,23.452555,23.224149208068848,Moderado
8.523,78.0,0.5,21.313093,16.730736000061036,Moderado
8.723,82.0,0.7,19.161337,14.882604942321777,Bajo
10.373,74.0,0.2,27.219902,21.095520919799803,Moderado
11.023,69.0,0.2,33.532215,25.781850524902346,Alto
11.922999,66.0,0.0,30.911821,29.491516929626467,Alto
12.023,66.0,0.1,31.65135,29.972573402404787,Alto
12.023,68.0,0.3,26.405453,21.358215545654296,Moderado
11.672999,71.0,0.5,26.407907,20.98899639129639,Moderado
13.773,62.0,0.7,30.154163,24.564385192871093,Alto
