idtitulo_real,titulo,nombre,provincia,desc_espacio,caracter
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,INTROD. AL EST. DE LA CULT. Y LA SOC.,Habilitante
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,LENGUA Y LITERATURA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,LITERATURA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,MATEMÁTICA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,BIBLIOTECARIO,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,GEOGRAFÍA,Docente
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,PRECEPTOR/A,Habilitante
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,GEOGRAFÍA,Docente
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,HISTORIA,Docente
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,MATEMÁTICA,Docente
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,PRÁCTICAS DEL LENGUAJE,Docente
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,CONSTRUCCIÓN DE LA CIUDADANÍA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,GEOGRAFÍA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,HISTORIA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,MATEMÁTICA,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,PRÁCTICAS DEL LENGUAJE,Supletorio
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,BIOLOGÍA,Docente
3213,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO DE EDUCACION SUPERIOR,CHACO,BIOLOGÍA,Supletorio
1043,PROFESOR/A DE EDUCACIÓN PRIMARIA,INSTITUTO PROVINCIAL DE EDUCACIÓN SUPERIOR FLORENTINO AMEGHINO,TIERRA DEL FUEGO,MAESTRO TUTOR TIFE,Docente
3326,PROFESOR EDUCACIÓN PRIMARIA,"INSTITUTO DE EDUCACIÓN SUPERIOR Nº 6001 ""GRAL. MANUEL BELGRANO""",SALTA,MAESTRO TUTOR TIFE,Docente
719,PROFESOR/A DE EDUCACIÓN SECUNDARIA EN LENGUA Y LITERATURA,UNIDAD EDUCATIVA PRIVADA N° 56 “CARLOS BELISARIO ENRIQUEZ”,CHACO,MAESTRO TUTOR TIFE,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,BIOLOGÍA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,EXPRESIÓN ORAL Y ESCRITA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,FILOSOFÍA – PSICOLOGÍA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,FORMACIÓN CÍVICA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,FUNDAMENTOS DE LA EDUCACIÓN,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,GEOGRAFÍA ARGENTINA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,HISTORIA Y GEOGRAFÍA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,INTROD. AL EST. DE LA CULT. Y LA SOC.,Habilitante
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,LENGUA Y LITERATURA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,LITERATURA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,MATEMÁTICA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,BIBLIOTECARIO,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,PRECEPTOR/A,Habilitante
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,GEOGRAFÍA,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,HISTORIA,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,MATEMÁTICA,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,PRÁCTICAS DEL LENGUAJE,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,GEOGRAFÍA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,HISTORIA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,MATEMÁTICA,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,PRÁCTICAS DEL LENGUAJE,Supletorio
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,BIOLOGÍA,Docente
2909,PROFESORA PARA LA ENSEÑANZA PRIMARIA,INSTITUTO INMACULADA CONCEPCIÒN (B-102),BUENOS AIRES,BIOLOGÍA,Supletorio
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,A.C.T.P.  BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,A.T.T.P. BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOLOGÍA MARINA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,GEOGRAFÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,GEOGRAFÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,GEOGRAFÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,GEOGRAFÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,GEOGRAFÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,HISTORIA Y GEOGRAFÍA,Habilitante
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,PRECEPTOR/A,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIBLIOTECARIO,Habilitante
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,ASESOR PEDAGÓGICO,Supletorio
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,SALUD Y DERECHO,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,ECOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,BIOTECNOLOGÍA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,AMBIENTE Y DESARROLLO SUSTENTABLE,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,SALUD Y AMBIENTE,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,PRODUCCIÓN DE ESPECIES VEGETALES EN VIVERO,Habilitante
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,ZOOTECNIA,Habilitante
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,EDUCACIÓN PARA LA SALUD,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,CIENCIAS DE LA TIERRA,Docente
3361,PROFESOR EN GEOGRAFÍA Y CIENCIAS BIOLOGICAS,INSTITUTO DE FORMACIÒN DOCENTE Nº 6,SANTIAGO DEL ESTERO,MAESTRO TUTOR TIFE,Docente
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,MAESTRO TUTOR TIFE,Supletorio
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,FILOSOFÍA – PSICOLOGÍA,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,PSICOLOGÍA GENERAL,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,RELACIONES DEL PERSONAL,Supletorio
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,RELACIONES INTERPERSONALES,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,RELACIONES PÚBLICAS,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,TÉCNICAS DE LA COMUNICACIÓN,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,ASESOR PEDAGÓGICO,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,FILOSOFÍA,Supletorio
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,COMUNICACIÓN I,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,COMUNICACIÓN II,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,COMUNICACIÓN INSTITUCIONAL Y COMUNITARIA,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,"COMUNICACIÓN, CULTURA Y SOCIEDAD",Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,OBSERVATORIO DE MEDIOS,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,PSICOLOGÍA,Habilitante
475,LICENCIADA EN PSICOLOGÍA,UNIVERSIDAD NACIONAL DE CÓRDOBA/,CÓRDOBA,SOCIOLOGÍA,Habilitante
3362,PROFESOR PARA EL JARDIN MATERNAL,INSTITUTO SUPERIOR DE FORMACIÒN DOCENTE PARA EL NIVEL INICIAL,FORMOSA,PRECEPTOR/A,Habilitante
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,ACTIVIDAD FÍSICA Y SALUD,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,DISEÑO Y GESTIÓN DE PROYECTOS DE INTERVENCIÓN COMUNITARIA,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,PRÁCTICAS CORPORALES EN EL AMBIENTE NATURAL,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,PRÁCTICAS DEPORTIVAS I – II - III,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,PRÁCTICAS GIMNÁSTICAS,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,EL LENGUAJE DE LA DANZA,Habilitante
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,LENGUAJES ARTÍSTICOS – DANZA,Habilitante
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,LENGUAJES ARTÍSTICOS – TEATRO,Habilitante
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,EDUCACIÓN FÍSICA,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,EDUCACIÓN FÍSICA,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,EDUCACIÓN FÍSICA,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,EDUCACIÓN FÍSICA,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,PRECEPTOR/A,Docente
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,BIBLIOTECARIO,Habilitante
1174,PROFESOR/A DE EDUCACIÓN FÍSICA,"PROFESORADO DE EDUCACIÓN FÍSICA \""LA SANTISIMA TRINIDAD\"" C.U.R. Nº 1403484-00",CORDOBA,MAESTRO TUTOR TIFE,Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Habilitante
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Habilitante
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BIOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BIOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BIOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BIOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BIOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,FÍSICO-QUÍMICA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,FÍSICO-QUÍMICA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,PROCESOS TECNOLÓGICOS: MÓDULO - TALLER DE PROCESOS AGROPECUARIOS I - II - III,Habilitante
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,PROCESOS TECNOLÓGICOS: MÓDULO - TALLER DE GRANJA I Y II,Habilitante
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,HISTORIA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,AGROECOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,AGROECOSISTEMAS,Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,HISTORIA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,AMBIENTE Y DESARROLLO SUSTENTABLE,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BIOTECNOLOGÍA,Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,PROYECTO DE INTERVENCIÓN COMUNITARIA (B.O. LENGUA),Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,BOTÁNICA,Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,PROYECTO DE INTERVENCIÓN SOCIOCOMUNITARIA (B.O. TURISMO),Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,ECOLOGÍA,Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,SOCIOLOGÍA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,EMPRENDIMIENTOS PRODUCTIVOS SUSTENTABLES I - II,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,PROCESOS PRODUCTIVOS I (SISTEMAS AGRÍCOLAS),Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,HISTORIA,Docente
3363,PROFESOR DE TERCER CICLO DE LA EGB Y DE LA EDUCACIÒN POLIMODAL EN BIOLOGÌA,INSTITUTO SUPERIOR DEL PROFESORADO RIO GRANDE COVENIO UNIVERSIDAD TECNOLOGICA NACIONAL,TIERRA DEL FUEGO,SALUD Y AMBIENTE,Docente
3079,PROFESORA DE EDUCACION SECUNBDARIA EN HISTORIA,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº 79,BUENOS AIRES,CONSTRUCCIÓN DE LA CIUDADANÍA,Habilitante
