,Unnamed: 0,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
86950,7385,2023-05-09,San Luis,Mujer,37.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
86951,7386,2023-05-09,Río Negro,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
86952,7387,2023-05-09,Córdoba,Mujer,47.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86953,7388,2023-05-09,Córdoba,Mujer,42.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86954,7389,2023-05-09,Salta,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86955,7390,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,24.0,Peruana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86956,7391,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Colombiana,No,Si,No,No,No,No,No,No,No,No,No,Si,,
86957,7392,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
86958,7393,2023-05-09,Sin datos,Mujer,,,Si,No,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
86959,7394,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,62.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86960,7395,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,55.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86961,7396,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,58.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86962,7397,2023-05-09,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
86963,7398,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86964,7399,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,6.0,Boliviana,Si,No,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
86965,7400,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,60.0,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
86966,7401,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,48.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86967,7402,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86968,7403,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86969,7404,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,30.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86970,7405,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,45.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86971,7406,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,31.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86972,7407,2023-05-09,Ciudad Autónoma de Buenos Aires,Mujer,34.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
86973,7408,2023-05-09,Buenos Aires,Mujer,22.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86974,7409,2023-05-09,Buenos Aires,Mujer,58.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
86975,7410,2023-05-09,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86976,7411,2023-05-09,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86977,7412,2023-05-09,Buenos Aires,Mujer,25.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86978,7413,2023-05-09,Buenos Aires,Mujer,30.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86979,7414,2023-05-09,Buenos Aires,Mujer,25.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
86980,7415,2023-05-09,Buenos Aires,Mujer,19.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86981,7416,2023-05-09,Buenos Aires,Mujer,28.0,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86982,7417,2023-05-09,Buenos Aires,Mujer,55.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
86983,7418,2023-05-09,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon
86984,7419,2023-05-09,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
86985,7420,2023-05-09,Buenos Aires,Mujer,30.0,,Si,Si,No,No,Si,No,No,No,No,No,No,No,,
86986,7421,2023-05-09,Buenos Aires,Mujer,49.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
86987,7422,2023-05-10,Buenos Aires,Mujer,26.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86988,7423,2023-05-10,Salta,Mujer,23.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86989,7424,2023-05-10,Chaco,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86990,7425,2023-05-10,Buenos Aires,Mujer,43.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
86991,7426,2023-05-10,Tucumán,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
86992,7427,2023-05-10,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86993,7428,2023-05-10,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
86994,7429,2023-05-10,Chubut,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
86995,7430,2023-05-10,Tucumán,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
86996,7431,2023-05-10,Tucumán,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86997,7432,2023-05-10,Santa Fe,Mujer,53.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
86998,7433,2023-05-10,Santa Fe,Mujer,50.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
86999,7434,2023-05-10,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87000,7435,2023-05-10,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87001,7436,2023-05-10,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87002,7437,2023-05-10,Entre Ríos,Mujer,50.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87003,7438,2023-05-10,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
87004,7439,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,38.0,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87005,7440,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
87006,7441,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,20.0,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87007,7442,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
87008,7443,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87009,7444,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87010,7445,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,54.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87011,7446,2023-05-10,Sin datos,Mujer,,,No,Si,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon
87012,7447,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,29.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87013,7448,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,66.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
87014,7449,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
87015,7450,2023-05-10,Ciudad Autónoma de Buenos Aires,,19.0,,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Ex pareja,
87016,7451,2023-05-10,Ciudad Autónoma de Buenos Aires,Mujer,28.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87017,7452,2023-05-10,Buenos Aires,Mujer Trans,23.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Otro
87018,7453,2023-05-10,Buenos Aires,Mujer,45.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87019,7454,2023-05-10,Buenos Aires,Mujer,31.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87020,7455,2023-05-10,Buenos Aires,Mujer,36.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87021,7456,2023-05-10,Buenos Aires,Mujer,53.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87022,7457,2023-05-10,Buenos Aires,Mujer,29.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87023,7458,2023-05-10,Buenos Aires,Mujer,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87024,7459,2023-05-10,Buenos Aires,Mujer,45.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87025,7460,2023-05-10,Buenos Aires,Mujer,42.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87026,7461,2023-05-11,Chaco,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87027,7462,2023-05-11,Santa Fe,Mujer,17.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87028,7463,2023-05-11,Jujuy,Mujer,19.0,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
87029,7464,2023-05-11,Corrientes,Mujer,26.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,,
87030,7465,2023-05-11,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
87031,7466,2023-05-11,Jujuy,Mujer,43.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
87032,7467,2023-05-11,Buenos Aires,Mujer,31.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,
87033,7468,2023-05-11,Santa Fe,Mujer,35.0,Argentina,No,Si,No,Si,No,No,Si,No,No,No,No,No,Otro,Varon
87034,7469,2023-05-11,San Juan,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87035,7470,2023-05-11,Buenos Aires,Mujer,37.0,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87036,7471,2023-05-11,Buenos Aires,Mujer,29.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87037,7472,2023-05-11,Santa Fe,Mujer,25.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87038,7473,2023-05-11,Buenos Aires,Mujer,30.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
87039,7474,2023-05-11,Córdoba,Mujer,43.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87040,7475,2023-05-11,Santa Fe,Mujer,32.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87041,7476,2023-05-11,Buenos Aires,Mujer,37.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87042,7477,2023-05-11,Santa Fe,Mujer,41.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87043,7478,2023-05-11,Buenos Aires,Mujer,13.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,
87044,7479,2023-05-11,Buenos Aires,Mujer,45.0,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87045,7480,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Venezolana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87046,7481,2023-05-11,Buenos Aires,Mujer,46.0,Argentina,No,Si,No,No,Si,No,Si,Si,No,No,No,No,Otro,Varon
87047,7482,2023-05-11,Buenos Aires,Mujer,52.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87048,7483,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,32.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87049,7484,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,41.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87050,7485,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,65.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87051,7486,2023-05-11,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87052,7487,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,,Uruguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87053,7488,2023-05-11,Buenos Aires,Mujer,20.0,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
87054,7489,2023-05-11,Buenos Aires,Mujer,42.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87055,7490,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87056,7491,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,32.0,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon
87057,7492,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon
87058,7493,2023-05-11,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Colombiana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87059,7494,2023-05-11,Buenos Aires,Mujer,41.0,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon
87060,7495,2023-05-11,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87061,7496,2023-05-11,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87062,7497,2023-05-11,Buenos Aires,Mujer,27.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87063,7498,2023-05-11,Buenos Aires,Mujer,29.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87064,7499,2023-05-11,Buenos Aires,Mujer,52.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87065,7500,2023-05-11,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87066,7501,2023-05-11,Buenos Aires,Mujer,33.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87067,7502,2023-05-11,Buenos Aires,Mujer,27.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87068,7503,2023-05-11,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87069,7504,2023-05-11,Buenos Aires,Mujer,34.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87070,7505,2023-05-11,Buenos Aires,Mujer,28.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87071,7506,2023-05-11,Buenos Aires,Mujer,28.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87072,7507,2023-05-11,Buenos Aires,Mujer,37.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87073,7508,2023-05-11,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87074,7509,2023-05-11,Buenos Aires,Mujer,46.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87075,7510,2023-05-12,Córdoba,Mujer,19.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
87076,7511,2023-05-12,Córdoba,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87077,7512,2023-05-12,Santiago del Estero,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87078,7513,2023-05-12,Neuquén,Mujer,16.0,Argentina,No,No,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
87079,7514,2023-05-12,San Luis,Mujer,47.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87080,7515,2023-05-12,Tucumán,Mujer,22.0,,No,No,No,Si,No,No,No,No,No,No,No,No,Otro,Varon
87081,7516,2023-05-12,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87082,7517,2023-05-12,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87083,7518,2023-05-12,Santiago del Estero,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
87084,7519,2023-05-12,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87085,7520,2023-05-12,La Rioja,Mujer,18.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87086,7521,2023-05-12,Córdoba,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,
87087,7522,2023-05-12,Buenos Aires,Mujer,48.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87088,7523,2023-05-12,Salta,Mujer,21.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87089,7524,2023-05-12,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87090,7525,2023-05-12,Neuquén,Mujer,32.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87091,7526,2023-05-12,Córdoba,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87092,7527,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,
87093,7528,2023-05-12,Mendoza,Mujer,32.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
87094,7529,2023-05-12,Buenos Aires,Mujer,53.0,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87095,7530,2023-05-12,San Juan,Mujer,23.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87096,7531,2023-05-12,Buenos Aires,Mujer,42.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87097,7532,2023-05-12,Santa Fe,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87098,7533,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87099,7534,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,34.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87100,7535,2023-05-12,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
87101,7536,2023-05-12,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87102,7537,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87103,7538,2023-05-12,Sin datos,Mujer Trans,,,No,Si,No,Si,Si,No,No,No,No,No,No,Si,Otro,
87104,7539,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,47.0,Peruana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87105,7540,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Argentina,No,No,Si,No,No,No,No,Si,No,No,No,No,Superior jerarquico,
87106,7541,2023-05-12,Sin datos,Mujer,47.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87107,7542,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,53.0,Boliviana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87108,7543,2023-05-12,Sin datos,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
87109,7544,2023-05-12,Ciudad Autónoma de Buenos Aires,Mujer,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87110,7545,2023-05-12,Buenos Aires,Mujer,,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87111,7546,2023-05-12,Buenos Aires,Mujer,27.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87112,7547,2023-05-12,Buenos Aires,Mujer,25.0,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87113,7548,2023-05-12,Buenos Aires,Mujer,43.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87114,7549,2023-05-12,Buenos Aires,Mujer,25.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87115,7550,2023-05-12,Buenos Aires,Mujer,18.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87116,7551,2023-05-12,Buenos Aires,Mujer,,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87117,7552,2023-05-12,Buenos Aires,Mujer,38.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87118,7553,2023-05-12,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87119,7554,2023-05-12,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87120,7555,2023-05-12,Buenos Aires,Mujer,22.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87121,7556,2023-05-12,Buenos Aires,Mujer,36.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87122,7557,2023-05-12,Buenos Aires,Mujer,55.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87123,7558,2023-05-12,Buenos Aires,Mujer,34.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87124,7559,2023-05-12,Buenos Aires,Mujer,48.0,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
87125,7560,2023-05-12,Buenos Aires,Mujer,57.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
87126,7561,2023-05-13,Buenos Aires,Mujer,52.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87127,7562,2023-05-13,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87128,7563,2023-05-13,Santa Fe,Mujer,38.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
87129,7564,2023-05-13,Santa Fe,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87130,7565,2023-05-13,Córdoba,Mujer,24.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
87131,7566,2023-05-13,Córdoba,Mujer,26.0,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
87132,7567,2023-05-13,Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87133,7568,2023-05-13,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
87134,7569,2023-05-13,Córdoba,Mujer,62.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
87135,7570,2023-05-13,San Luis,Mujer,32.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87136,7571,2023-05-13,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
87137,7572,2023-05-13,Santa Fe,Mujer,27.0,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Mujer
87138,7573,2023-05-13,Córdoba,Mujer,25.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
