,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
202,2020-01-03,Salta,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
203,2020-01-03,Buenos Aires,Mujer,24.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
204,2020-01-03,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
205,2020-01-03,Buenos Aires,Mujer,35.0,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
206,2020-01-03,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
207,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,16.0,,No,No,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
208,2020-01-03,Santa Fe,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
209,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
210,2020-01-03,Mendoza,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
211,2020-01-03,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
212,2020-01-03,Buenos Aires,Mujer,48.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
213,2020-01-03,Buenos Aires,Mujer,45.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
214,2020-01-03,Neuquén,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
215,2020-01-03,Santa Fe,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
216,2020-01-03,Chubut,Mujer,40.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
217,2020-01-03,Córdoba,Mujer,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
218,2020-01-03,Tucumán,Mujer,55.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
219,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,No,Si,No,No,No,No,No,Otro,
220,2020-01-03,Buenos Aires,Mujer,38.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
221,2020-01-03,Jujuy,Mujer,33.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Mujer
222,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
223,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,18.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
224,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,52.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
225,2020-01-03,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
226,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,23.0,,No,No,Si,No,Si,No,No,No,No,No,No,No,Otro,
227,2020-01-03,Tucumán,Mujer,38.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
228,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
229,2020-01-03,Santa Fe,Mujer,18.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
230,2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,42.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
231,2020-01-03,San Juan,Mujer,31.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
232,2020-01-03,San Luis,Mujer,30.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
233,2020-01-03,Córdoba,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
234,2020-01-03,Mendoza,Mujer,23.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
235,2020-01-03,Córdoba,Mujer,21.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
236,2020-01-03,Buenos Aires,Mujer,37.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
237,2020-01-03,Mendoza,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
238,2020-01-03,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
239,2020-01-03,San Juan,Mujer,60.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
240,2020-01-03,Buenos Aires,Mujer,36.0,Argentina,Si,No,No,No,Si,Si,Si,No,No,No,No,No,Pareja,Varon
241,2020-01-03,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
242,2020-01-03,Buenos Aires,Mujer,24.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
243,2020-01-03,Buenos Aires,Mujer,57.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
244,2020-01-03,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
245,2020-01-03,Buenos Aires,Mujer,27.0,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
246,2020-01-03,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
247,2020-01-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
248,2020-01-03,Buenos Aires,Mujer,62.0,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
249,2020-01-03,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
250,2020-01-03,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
251,2020-01-03,Buenos Aires,Mujer,45.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
252,2020-01-03,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
253,2020-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
254,2020-01-03,Buenos Aires,Mujer,43.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
255,2020-01-03,Buenos Aires,Mujer,39.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
256,2020-01-03,Buenos Aires,Mujer,41.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
257,2020-01-03,Buenos Aires,Mujer,15.0,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Padre o tutor,Varon
258,2020-01-03,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
259,2020-01-03,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
260,2020-01-03,Buenos Aires,Mujer,42.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
261,2020-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
262,2020-01-03,Buenos Aires,Mujer,43.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
263,2020-01-03,Buenos Aires,Mujer,27.0,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
264,2020-01-03,Buenos Aires,Mujer,20.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
265,2020-01-03,Buenos Aires,Mujer,25.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
266,2020-01-03,Buenos Aires,Mujer,36.0,Argentina,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Pareja,Varon
267,2020-01-03,Buenos Aires,Mujer,31.0,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
268,2020-01-03,Buenos Aires,Mujer,19.0,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
269,2020-01-03,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
270,2020-01-03,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
271,2020-01-03,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
272,2020-01-03,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
273,2020-01-03,Buenos Aires,Mujer,33.0,,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
274,2020-01-03,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
275,2020-01-03,Buenos Aires,Mujer,49.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
276,2020-01-03,Buenos Aires,Mujer,29.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
277,2020-01-03,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
278,2020-01-03,Buenos Aires,Mujer,42.0,,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
279,2020-01-03,Buenos Aires,Mujer,23.0,,No,No,No,Si,No,No,No,No,No,No,No,No,Ex pareja,Varon
280,2020-01-03,Buenos Aires,Mujer,34.0,,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,No,Superior jerarquico,Varon
281,2020-01-03,Buenos Aires,Mujer,15.0,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
282,2020-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
283,2020-01-03,Buenos Aires,Mujer,62.0,,No,Si,No,Si,Si,No,No,No,No,No,No,No,Ex pareja,Varon
284,2020-01-03,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
285,2020-01-04,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
286,2020-01-04,Mendoza,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
287,2020-01-04,Buenos Aires,Mujer,46.0,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
288,2020-01-04,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
289,2020-01-04,Mendoza,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
290,2020-01-04,Buenos Aires,Mujer,50.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
291,2020-01-04,Buenos Aires,Mujer,23.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
292,2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
293,2020-01-04,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
294,2020-01-04,Entre Ríos,Mujer,34.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
295,2020-01-04,Jujuy,Mujer,21.0,Argentina,Si,No,No,No,No,No,No,No,No,No,No,No,Otro,Varon
296,2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
297,2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Colombiana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
298,2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
299,2020-01-04,Buenos Aires,Mujer,34.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
300,2020-01-04,Entre Ríos,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
301,2020-01-04,Tucumán,Mujer,28.0,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
302,2020-01-04,Mendoza,Mujer,50.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
303,2020-01-04,Tucumán,Mujer,37.0,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,
304,2020-01-04,Chaco,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
305,2020-01-04,Santa Fe,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
306,2020-01-04,Buenos Aires,Mujer,16.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
307,2020-01-04,Buenos Aires,Mujer,59.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
308,2020-01-04,Mendoza,Mujer,44.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
309,2020-01-04,Santa Fe,Mujer,32.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
310,2020-01-04,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,
311,2020-01-04,Córdoba,Mujer,43.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,
312,2020-01-04,La Pampa,Mujer,25.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
313,2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,35.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
314,2020-01-04,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
315,2020-01-04,Buenos Aires,Mujer,38.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
316,2020-01-04,Córdoba,Mujer,20.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
317,2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,70.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
318,2020-01-04,Chaco,Mujer,40.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
319,2020-01-04,Córdoba,Mujer,42.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
320,2020-01-04,Córdoba,Mujer,50.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
321,2020-01-04,Jujuy,Mujer,21.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
322,2020-01-04,Buenos Aires,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
323,2020-01-04,Córdoba,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
324,2020-01-04,Córdoba,Mujer,39.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon
325,2020-01-04,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
326,2020-01-04,Buenos Aires,Mujer,30.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
327,2020-01-04,Buenos Aires,Mujer,28.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
328,2020-01-04,Buenos Aires,Mujer,39.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
329,2020-01-04,Santa Fe,Mujer,13.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
330,2020-01-04,Buenos Aires,Mujer,32.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
331,2020-01-04,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
332,2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,32.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
333,2020-01-04,Buenos Aires,Mujer,34.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
334,2020-01-04,Mendoza,Mujer,40.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
335,2020-01-04,Santa Fe,Mujer,46.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
336,2020-01-04,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
337,2020-01-04,Neuquén,Mujer,20.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
338,2020-01-04,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
339,2020-01-04,Buenos Aires,Mujer,61.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
340,2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
341,2020-01-04,Buenos Aires,Mujer,38.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
342,2020-01-04,Buenos Aires,Mujer,24.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
343,2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
344,2020-01-04,Buenos Aires,Mujer,17.0,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Padre o tutor,Varon
345,2020-01-04,Buenos Aires,Mujer,40.0,Argentina,Si,Si,Si,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
346,2020-01-04,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
347,2020-01-04,Buenos Aires,Mujer,19.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
348,2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
349,2020-01-04,Buenos Aires,Mujer,69.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
350,2020-01-04,Buenos Aires,Mujer,,Boliviana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
351,2020-01-04,Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
352,2020-01-04,Buenos Aires,Mujer,64.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
353,2020-01-04,Buenos Aires,Mujer,21.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
354,2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
355,2020-01-04,Buenos Aires,Mujer,36.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
356,2020-01-04,Buenos Aires,Mujer,23.0,,No,No,Si,No,Si,No,No,Si,No,No,No,No,Otro,Varon
357,2020-01-04,Buenos Aires,Mujer,31.0,,Si,No,No,No,No,No,Si,No,No,No,No,No,Otro,Otro
358,2020-01-04,Buenos Aires,Mujer,47.0,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
359,2020-01-04,Buenos Aires,Mujer,18.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
360,2020-01-04,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
361,2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
362,2020-01-04,Buenos Aires,Mujer,68.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
363,2020-01-04,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
364,2020-01-04,Buenos Aires,Mujer,69.0,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
365,2020-01-04,Buenos Aires,Mujer,59.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
366,2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro,Otro
367,2020-01-04,Buenos Aires,Mujer,21.0,Argentina,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
368,2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
369,2020-01-04,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
370,2020-01-04,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
371,2020-01-04,Buenos Aires,Mujer,29.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
372,2020-01-04,Buenos Aires,Mujer,63.0,,No,Si,No,No,Si,No,No,No,No,No,No,No,Pareja,Varon
373,2020-01-04,Buenos Aires,Mujer,22.0,,Si,No,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
374,2020-01-04,Buenos Aires,Mujer,32.0,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
375,2020-01-04,Buenos Aires,Mujer,35.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
376,2020-01-04,Buenos Aires,Mujer,39.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
377,2020-01-04,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
378,2020-01-04,Buenos Aires,Mujer,33.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
379,2020-01-04,Buenos Aires,Mujer,24.0,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
380,2020-01-04,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
381,2020-01-04,Buenos Aires,Mujer,62.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
382,2020-01-05,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
383,2020-01-05,Buenos Aires,Mujer,42.0,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Pareja,Varon
384,2020-01-05,Santa Fe,Mujer,25.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
385,2020-01-05,Buenos Aires,Mujer,41.0,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
386,2020-01-05,Tucumán,Mujer,23.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
387,2020-01-05,Mendoza,Mujer,33.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
388,2020-01-05,Jujuy,Mujer,31.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
389,2020-01-05,Chaco,Mujer,25.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
390,2020-01-05,Ciudad Autónoma de Buenos Aires,Mujer,38.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
391,2020-01-05,Tucumán,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
392,2020-01-05,Buenos Aires,Mujer,28.0,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
393,2020-01-05,Ciudad Autónoma de Buenos Aires,Mujer,41.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
394,2020-01-05,Mendoza,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
395,2020-01-05,Buenos Aires,Mujer,22.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
396,2020-01-05,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
397,2020-01-05,Córdoba,Mujer,69.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
398,2020-01-05,Córdoba,Mujer,23.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
399,2020-01-05,Buenos Aires,Mujer,49.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
400,2020-01-05,Buenos Aires,Mujer,25.0,,No,No,Si,No,No,No,No,Si,No,No,No,No,Otro,
401,2020-01-05,Tucumán,Mujer,34.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
402,2020-01-05,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
403,2020-01-05,Tucumán,Mujer,26.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
404,2020-01-05,Entre Ríos,Mujer,22.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
405,2020-01-05,Tucumán,Mujer,29.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
406,2020-01-05,Mendoza,Mujer,22.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
